occ_code,net_risk_raw,net_risk_calibrated
35-1011,-0.12329426293682812,-0.33643849883064825
35-1012,-0.11931404429135714,-0.3063157070657465
35-2011,-0.09019616511683021,-0.08594796118628456
35-2012,-0.11237616407127567,-0.25380896314675366
35-2013,-0.1038472979539678,-0.1892614392727252
35-2014,-0.10489588114600076,-0.1971972478187523
35-2015,-0.09680057690868249,-0.135930974396376
35-2021,-0.10438586723847093,-0.19333739887522597
35-3011,-0.11611364109231272,-0.28209465598398287
35-3023,-0.10777084214889186,-0.21895531171829324
35-3031,-0.12004364741372836,-0.3118374346098397
35-3041,-0.10173693539465152,-0.1732899518784172
35-9011,-0.12028346536730822,-0.3136524068313761
35-9021,-0.13376203254193156,-0.41565988643363694
35-9031,-0.09118393706950366,-0.09342354267863547
37-1011,-0.12954687783620591,-0.3837590692255424
37-1012,-0.15098795409419627,-0.5460278119414084
37-2011,-0.14127432362604178,-0.47251384350493336
37-2012,-0.12268906887708952,-0.3318583146089586
37-2021,-0.14166201403393586,-0.47544793292726484
37-3011,-0.15936106398817648,-0.6093965532662106
37-3012,-0.16035164608434516,-0.6168934022754684
37-3013,-0.1914437169198985,-0.8522020771857443
39-1013,-0.06824142125588488,0.08020828209636448
39-1022,-0.05583901006875282,0.17407127879323558
39-2011,-0.11524963441383411,-0.27555574554274104
39-2021,-0.11692131047746339,-0.2882071987538289
39-3011,-0.09234528327095533,-0.10221275576196565
39-3012,-0.07568728616956086,0.023857046578319305
39-3021,-0.09548276098751109,-0.12595757893402165
39-3031,-0.08128340398340188,-0.018495071888841804
39-3091,-0.0853930930033093,-0.049597711615942994
39-3092,-0.10230638989781819,-0.17759965467275843
39-3093,-0.08610409866150286,-0.05497869122865899
39-4011,-0.12235782809721601,-0.3293514430210052
39-4021,-0.10171019890377783,-0.17308760677659002
39-4031,-0.10617329265595811,-0.20686485765127213
39-5011,-0.15582256913041573,-0.5826167822898625
39-5012,-0.13141674559714658,-0.39791046195237434
39-5091,-0.11149455234470591,-0.24713681550301192
39-5092,-0.07067537188226744,0.06178783980031104
39-5093,-0.10386414172736899,-0.1893889150533024
39-5094,-0.09836380785725773,-0.147761701433938
39-6011,-0.15206827653894248,-0.5542038271156172
39-6012,-0.02968792090706035,0.37198598735815375
39-7011,-0.049025262238074074,0.22563857328738013
39-7012,-0.07510347156574532,0.028275428407683156
39-9011,-0.09884133398567085,-0.151375678807984
39-9031,-0.13520297320899,-0.4265651053488767
39-9032,-0.07620437686058014,0.019943639653584935
39-9041,-0.05762544881804607,0.16055128724529774
41-1011,-0.06227944162694934,0.125329288469561
41-1012,-0.01907441814980608,0.4523103016560056
41-2011,-0.0782094960631885,0.0047686471257987065
41-2012,-0.10729366090221029,-0.21534394445226096
41-2021,-0.07365793019984272,0.03921546598631799
41-2022,-0.09975669627904324,-0.15830325495611205
41-2031,-0.07055367290817643,0.06270887283419145
41-3011,0.015061940015197443,0.71065852325096
41-3021,0.016256520378135,0.7196992566187499
41-3031,0.035546284920907695,0.8656866036146511
41-3041,0.002281220659220408,0.6139324430885499
41-4011,0.0021396481738367237,0.612861004839371
41-4012,-0.04181276366758149,0.2802236631770566
41-9011,-0.0865698268736401,-0.058503380498986735
41-9012,-0.06724435015933136,0.08775424067089145
41-9021,0.0009532336262980043,0.6038820713822793
41-9022,-0.01974333802654517,0.44724783249307576
41-9031,0.010723575622547901,0.6778252397456055
41-9041,-0.023068032895780452,0.422086126529568
41-9091,-0.01873559319776884,0.4548745712060175
43-1011,-0.02094215102740419,0.4381750659929178
43-2011,-0.022415108472310152,0.4270275401046223
43-2021,-0.03200500208221091,0.35445002766386535
43-3011,-0.008491634196594423,0.5324021322086504
43-3021,0.006452005716826623,0.6454974652587249
43-3031,-0.01235330382683206,0.5031765341956224
43-3041,-0.07130795820288996,0.057000347527463115
43-3051,0.006007234512974968,0.6421313812442466
43-3061,-0.0156282411006736,0.47839139992786145
43-3071,-0.0626508129876047,0.12251870363468036
43-4011,0.003761868598898894,0.6251381716016848
43-4021,0.0033400754951253657,0.6219459887181392
43-4031,-0.013998806376262808,0.4907231654085787
43-4041,0.01066133291174837,0.6773541791373068
43-4051,-0.0206782597167769,0.44017222838690784
43-4061,-0.001841401539468903,0.5827319234493115
43-4071,-0.05061908888998618,0.21357629414612508
43-4081,-0.02412772691304301,0.414066229870666
43-4111,-0.014650550857298272,0.4857906817852244
43-4121,-0.05211151122598768,0.20228145553121232
43-4131,0.01202799523023975,0.6876972502345938
43-4141,-0.029768951144397073,0.37137274040280566
43-4151,-0.03396808628056795,0.33959316129765066
43-4161,0.016403026172975278,0.7208080307699756
43-4171,-0.0265091738371688,0.39604314215003683
43-4181,-0.05513670778559744,0.17938639017677147
43-5011,-0.06626983142676657,0.09512952013837701
43-5021,-0.1197037208944714,-0.30926482826154356
43-5031,-0.03288609273472505,0.347781823573649
43-5032,-0.02275276485853202,0.4244721144066335
43-5041,-0.11916369975388619,-0.3051778808309035
43-5051,-0.1008179572217946,-0.16633501030279343
43-5052,-0.12439943194366902,-0.3448025558896676
43-5053,-0.11806259589684538,-0.29684458933323365
43-5061,-0.0018586308873152074,0.5826015295931826
43-5071,-0.1023011675927975,-0.17756013161619216
43-5111,-0.0943100806008143,-0.11708258732132554
43-6011,-0.016847752157433477,0.4691619879558399
43-6012,-0.023270991663961738,0.4205501092261612
43-6013,-0.03340585629467846,0.3438481880430291
43-6014,-0.011084555567210469,0.5127785794677208
43-9021,-0.024381644038267085,0.4121445533573994
43-9022,-0.019339804241420365,0.45030182657283535
43-9031,-0.014777445915718335,0.48483032413624644
43-9041,-0.00373000767698195,0.5684387163485018
43-9051,-0.12005867135531524,-0.3119511376759827
43-9061,-0.029593664323508184,0.3726993329533872
43-9071,-0.07918302273470182,-0.0025991242997591454
43-9081,-0.006649180802228396,0.5463460495856961
43-9111,0.034647267560357256,0.8588827279593004
45-1011,-0.13325276252900825,-0.41180566737739155
45-2011,-0.06373834698836554,0.11428811050396233
45-2021,-0.11169085699001133,-0.2486224735735168
45-2041,-0.11753307022869512,-0.2928370729486725
45-2091,-0.17679609841795496,-0.7413470711453518
45-2092,-0.1889767984255704,-0.8335321299479997
45-2093,-0.1620009871122154,-0.6293758211466973
45-3031,-0.17371914226367102,-0.7180602827145971
45-4011,-0.14858358709454075,-0.5278312622268752
45-4021,-0.18400680565776475,-0.7959186040207168
45-4022,-0.17080928321156727,-0.6960381060204914
45-4023,-0.10303943494519456,-0.1831474311351236
47-1011,-0.13330451646098024,-0.41219734759766813
47-2011,-0.17671519085240522,-0.7407347525854071
47-2021,-0.1838387727158089,-0.7946469097317762
47-2022,-0.19497852678952007,-0.8789539597116678
47-2031,-0.17275865630048787,-0.7107912049982261
47-2041,-0.17583722728634404,-0.7340902146759823
47-2042,-0.13238228354870465,-0.40521777374766693
47-2043,-0.19534120100019722,-0.8816987234293995
47-2044,-0.16002695292573796,-0.6144360839029358
47-2051,-0.1795043803814578,-0.7618436872596613
47-2053,-0.18847743601678701,-0.8297528928771624
47-2061,-0.19466197970059798,-0.876558291811806
47-2071,-0.16477277998133458,-0.6503530957260533
47-2072,-0.16812669338695757,-0.6757359312218001
47-2073,-0.16638961035768335,-0.6625894699265863
47-2081,-0.15294225602253744,-0.5608182129913992
47-2082,-0.11538121580227859,-0.27655156992258
47-2111,-0.19624949273514014,-0.8885727887083509
47-2121,-0.16815343717639164,-0.6759383315600437
47-2131,-0.16859288498936378,-0.6792641274875523
47-2132,-0.1502409277787602,-0.5403742234963645
47-2141,-0.16567291714971244,-0.6571654462268851
47-2142,-0.14675614940045298,-0.5140009855447195
47-2151,-0.1578699789499931,-0.5981118354881891
47-2152,-0.15804840770706055,-0.59946220660414
47-2161,-0.16633699908893648,-0.6621913012745319
47-2171,-0.17912480775509337,-0.7589710342217075
47-2181,-0.18195754321420632,-0.7804095299327429
47-2211,-0.18427770189989284,-0.7979687806110918
47-2221,-0.19179927241614472,-0.8548929655836663
47-2231,-0.17264021428938686,-0.7098948210669886
47-3011,-0.17248821237879572,-0.7087444516253968
47-3012,-0.18102917357268164,-0.7733835125494202
47-3013,-0.1957891944494673,-0.8850891937996034
47-3014,-0.1607552913350184,-0.6199482399404186
47-3015,-0.1785173779477494,-0.7543739295829367
47-3016,-0.16961368623106676,-0.6869896787640283
47-4011,-0.04952210483365149,0.22187840647756385
47-4021,-0.17450580841855945,-0.724013870414902
47-4031,-0.17785657456606346,-0.7493728870681697
47-4041,-0.15509398640550004,-0.5771027772411416
47-4051,-0.15241015607789588,-0.5567912141608722
47-4061,-0.19191821649397958,-0.8557931492186445
47-4071,-0.17301670103612105,-0.7127441197825313
47-4091,-0.17350045832862993,-0.7164052553846115
47-4099,-0.15913211515973924,-0.607663839941107
47-5011,-0.19837507826679668,-0.9046594854583987
47-5012,-0.1948383831514082,-0.8778933351570787
47-5013,-0.18887247426129344,-0.8327425916445856
47-5022,-0.19037098147584045,-0.8440834813802199
47-5023,-0.1805829412831293,-0.7700063708558964
47-5032,-0.18057615655097778,-0.7699550231556856
47-5041,-0.18036242090290447,-0.7683374450794223
47-5043,-0.19966785949457203,-0.9144434152347597
47-5044,-0.15872445762363493,-0.604578636798954
47-5051,-0.16688567699060627,-0.66634376415413
47-5071,-0.18915858771924932,-0.8349079340246952
47-5081,-0.20219572538969163,-0.9335746200129019
49-1011,-0.11432127889791621,-0.2685298350637744
49-2011,-0.1107511903402538,-0.24151095902109962
49-2021,-0.14849668406151825,-0.5271735692203732
49-2022,-0.14523795668378228,-0.5025111134706566
49-2091,-0.13595257612395253,-0.4322381938209066
49-2092,-0.18165032428143846,-0.7780844586835712
49-2093,-0.14111650467814663,-0.4713194499985839
49-2094,-0.1323898589654506,-0.4052751054476303
49-2095,-0.1365879455863914,-0.4370467492585837
49-2096,-0.14486420337516176,-0.4996825017561142
49-2097,-0.1204478097172666,-0.3148961853954425
49-2098,-0.14342174513990208,-0.4887657976952111
49-3011,-0.17671091168572056,-0.7407023673175486
49-3021,-0.15644998327567244,-0.5873651308936326
49-3022,-0.1435817995372361,-0.4899771093620804
49-3023,-0.17013213687933268,-0.6909133780150388
49-3031,-0.16363973141141094,-0.64177804265198
49-3041,-0.17383181925855246,-0.7189130362831404
49-3042,-0.1771945780251088,-0.7443628145750534
49-3043,-0.19149502351261316,-0.852590371886657
49-3051,-0.18084076338286573,-0.7719576007039318
49-3052,-0.18008861696436337,-0.7662652626794759
49-3053,-0.17219229333965366,-0.7065048993823337
49-3091,-0.18568347778962618,-0.8086078681001024
49-3092,-0.17772159962724474,-0.7483513798753065
49-3093,-0.1746465128806922,-0.7250787393557174
49-9011,-0.1952804388595874,-0.8812388679611924
49-9012,-0.14698053359096264,-0.515699153119948
49-9021,-0.18430302168682813,-0.798160403920593
49-9031,-0.18230179813530314,-0.7830148941667008
49-9041,-0.16274814670072407,-0.635030418218998
49-9043,-0.16820064985398342,-0.6762956430000518
49-9044,-0.1864048497308946,-0.8140673010376868
49-9045,-0.16467732765990725,-0.6496307006372549
49-9051,-0.19270785808523513,-0.8617692553929529
49-9052,-0.1514549171466258,-0.5495618466372769
49-9061,-0.10074059892614409,-0.16574955306068456
49-9062,-0.14685446500820898,-0.514745050342025
49-9063,-0.1603730030426006,-0.6170550344026362
49-9064,-0.14657091767062627,-0.5125991286813607
49-9071,-0.17816926519150975,-0.7517393687708454
49-9081,-0.16754117201013907,-0.6713046323212053
49-9091,-0.15448122711000226,-0.5724653383704679
49-9092,-0.19781966666574982,-0.900456061101
49-9094,-0.17635631606896554,-0.7380187434074871
49-9095,-0.205910055408267,-0.9616851334448672
49-9096,-0.17169324190433935,-0.7027280157975452
49-9097,-0.1705985487576587,-0.6944432413564606
49-9098,-0.1891005006002279,-0.8344683234539302
49-9099,-0.14646700213219987,-0.5118126829094135
51-1011,-0.1015258678189879,-0.1716925661073434
51-2011,-0.14110752020243783,-0.4712514543644242
51-2021,-0.11807566291105757,-0.2969434821286209
51-2022,-0.13490518037727098,-0.424311372009589
51-2023,-0.12631529857409948,-0.3593020738052096
51-2031,-0.1653520825220449,-0.6547373296983632
51-2041,-0.14373655072397643,-0.4911482856689033
51-2051,-0.15018687104937203,-0.5399651154176655
51-2061,-0.12925496145227955,-0.38154980957700957
51-2092,-0.13709084455372947,-0.4408527514462139
51-3011,-0.08310709938030093,-0.03229702639852923
51-3021,-0.14437761134005092,-0.4959999124680151
51-3022,-0.14754697097673858,-0.5199860219930937
51-3023,-0.14479030484749383,-0.4991232284701587
51-3091,-0.12933476710984781,-0.3821537887597425
51-3092,-0.10788359803013108,-0.21980866230864377
51-3093,-0.1099776151028875,-0.2356564450194167
51-4021,-0.14182931089664158,-0.47671405647651766
51-4022,-0.1336482347595326,-0.4147986506051953
51-4023,-0.1685361064114576,-0.6788344201193601
51-4031,-0.1507917949078921,-0.5445432547227901
51-4032,-0.12880632257871347,-0.37815445455513186
51-4033,-0.1529210655640934,-0.5606578409555969
51-4034,-0.12284479295283213,-0.33303685386124665
51-4035,-0.14577423531420264,-0.5065697371169984
51-4041,-0.13317156102931094,-0.41119112428711097
51-4051,-0.1746079782519466,-0.7247871044731057
51-4052,-0.15426215193484735,-0.5708073500864423
51-4061,-0.13350740667989808,-0.41373284611168865
51-4062,-0.09108267852503403,-0.0926572053687627
51-4071,-0.17694934851345792,-0.7425068870062317
51-4072,-0.16701732525848065,-0.6673400946858464
51-4081,-0.15640675175821211,-0.5870379493706728
51-4111,-0.09333798776340485,-0.10972566733132519
51-4121,-0.12363640206709454,-0.33902785049537837
51-4122,-0.14420081694729342,-0.494661910425264
51-4191,-0.17085667152774525,-0.696396746715254
51-4192,-0.15869057992928257,-0.6043222461773954
51-4193,-0.13709660279115118,-0.4408963305061192
51-4194,-0.1619430964509943,-0.6289376973930991
51-5111,-0.030917616809201187,0.3626794952043896
51-5112,-0.1671914487077089,-0.6686578826944166
51-5113,-0.15939687590787965,-0.6096675823467731
51-6011,-0.13512280626929687,-0.42595839193790536
51-6021,-0.1441479466835666,-0.49426178166685747
51-6031,-0.12437943885033846,-0.3446512456625729
51-6041,-0.11227152811560043,-0.25301706516710043
51-6042,-0.13786855481923102,-0.4467385598572133
51-6051,-0.10180717308444157,-0.17382151948614166
51-6052,-0.1112183505263538,-0.24504648564920475
51-6061,-0.1341434551767288,-0.4185465405664422
51-6062,-0.14831089497512334,-0.5257674942129026
51-6063,-0.16578517620096772,-0.6580150367458724
51-6064,-0.15792550749415318,-0.5985320824448848
51-6091,-0.14384720262557676,-0.4919857130785985
51-6092,-0.053876013517824735,0.18892748183276237
51-6093,-0.16827001518689214,-0.6768206085019571
51-7011,-0.18351514060774207,-0.7921976215222388
51-7021,-0.1566109166469246,-0.5885830947448819
51-7031,-0.15777472952440216,-0.5973909759404185
51-7032,-0.15079435640212166,-0.5445626404310029
51-7041,-0.16645249364503928,-0.6630653784982601
51-7042,-0.14581072128711903,-0.5068458675164553
51-8011,-0.03659787674772471,0.31969057862983014
51-8012,-0.011541974989743749,0.5093167721547305
51-8013,-0.12947005040658735,-0.3831776296438586
51-8021,-0.15180134664981543,-0.5521836683800785
51-8031,-0.13459335692317126,-0.42195145316795796
51-8091,-0.12070417797864752,-0.31683641241324584
51-8092,-0.10856333169958327,-0.22495297160526986
51-8093,-0.12837548881489713,-0.3748938508273704
51-8099,-0.14746300324676093,-0.5193505437266004
51-9011,-0.12518284568217392,-0.35073152889661496
51-9012,-0.13059835440034218,-0.3917167751729761
51-9021,-0.14825852166916614,-0.5253711264929575
51-9022,-0.18226824218608645,-0.7827609385525091
51-9023,-0.1682356630664131,-0.6765606273642248
51-9031,-0.1274735366624445,-0.3680677643004025
51-9032,-0.16522836360623233,-0.6538010094932806
51-9041,-0.1611581110187981,-0.6229968296120203
51-9051,-0.12976277411679948,-0.3853929992385423
51-9061,-0.10081055122422827,-0.16627896078833887
51-9071,-0.08967433693522639,-0.08199870034118113
51-9081,-0.11464048139049865,-0.2709455993901487
51-9082,-0.13815047989324203,-0.44887220402457617
51-9083,-0.10622395467628118,-0.20724827414783006
51-9111,-0.1369351112114264,-0.4396741420634391
51-9123,-0.11013161158075964,-0.23682190959527588
51-9124,-0.1605189039298242,-0.6181592305374772
51-9141,-0.1267706009279457,-0.3627478588779933
51-9151,-0.08579064501199607,-0.05260643486460587
51-9161,-0.13201321623500017,-0.40242462622784364
51-9162,-0.07131043780323655,0.05698158160238371
51-9191,-0.18023848080805255,-0.7673994509637486
51-9192,-0.14222931150547402,-0.479741311036868
51-9193,-0.157907263630183,-0.598394010604036
51-9194,-0.11414097553896267,-0.2671652767266464
51-9195,-0.15634271800924293,-0.5865533339618385
51-9196,-0.1450827223098441,-0.501336280342779
51-9197,-0.16796053916754214,-0.6744784553396632
51-9198,-0.1651865399038535,-0.6534844824906678
53-1041,-0.11986519874621966,-0.310486912809183
53-1042,-0.06531543545109322,0.10235250806874648
53-1043,-0.09347631225419245,-0.11077252435178617
53-2011,-0.07500253725417391,0.029039311882491453
53-2012,-0.14558335033483785,-0.5051250957551485
53-2021,-0.023993747687382695,0.4150802013820001
53-2022,-0.07069265364317508,0.06165704927558851
53-2031,-0.11326457667481893,-0.2605325806767352
53-3011,-0.1578061187864196,-0.5976285337953069
53-3031,-0.12810369137399438,-0.3728368538521256
53-3032,-0.1351978699236494,-0.4265264830481128
53-3033,-0.1742786697151506,-0.7222948563420645
53-3051,-0.09527145510264262,-0.12435838960912518
53-3052,-0.09971067976527885,-0.1579549962333284
53-3053,-0.11529164551477553,-0.27587369080107815
53-4011,-0.132723959075726,-0.4078036168051429
53-4013,-0.1625679016731053,-0.633666301340696
53-4022,-0.1408187896622515,-0.4690663055791692
53-4031,-0.09476905343383593,-0.12055615103888394
53-4041,-0.145354793811395,-0.5033953514432341
53-5011,-0.18630018119602879,-0.8132751564946507
53-5021,-0.15816065697495935,-0.6003117230814635
53-5022,-0.15927625694905553,-0.6087547230033065
53-5031,-0.18460773887661683,-0.8004665416664768
53-6011,-0.09511283628878309,-0.12315794261726876
53-6021,-0.10758556625027896,-0.21755312058004456
53-6031,-0.177545185788125,-0.7470162579100101
53-6041,-0.04644404157723134,0.24517357359554218
53-6051,-0.09319387863281625,-0.10863503143445533
53-6061,-0.08673395956669086,-0.05974555721714433
53-7011,-0.14422194976454605,-0.49482184622533143
53-7021,-0.16273336646981945,-0.6349185595857333
53-7031,-0.15701619420306387,-0.5916502859014439
53-7041,-0.16582609844038065,-0.6583247413641832
53-7051,-0.15925204722621994,-0.6085715007975383
53-7061,-0.14970700971473302,-0.5363334649112776
53-7062,-0.15095161589766282,-0.5457527999320719
53-7063,-0.13383055496183874,-0.4161784726646823
53-7064,-0.13422234748356904,-0.4191436073968048
53-7065,-0.11123375888666145,-0.2451630980442334
53-7071,-0.16185892702646631,-0.6283006926770609
53-7072,-0.15939427385437555,-0.6096478896809054
53-7073,-0.15156354391234983,-0.5503839475657581
53-7081,-0.1459351414707998,-0.5077874950043402
53-7121,-0.17387431095946537,-0.71923461878208
